time_ms,value,temperature_C
518269,260,24.50
518413,260,24.50
518558,260,24.50
518705,261,24.50
518849,260,24.50
518994,260,24.50
519138,261,24.50
519283,260,24.50
519427,260,24.50
519571,261,24.50
519716,260,24.50
519860,261,24.50
520005,261,24.50
520151,261,24.50
520295,261,24.50
520440,261,24.50
520584,261,24.50
520728,260,24.50
520873,260,24.50
521017,260,24.50
521162,261,24.50
521306,260,24.50
521451,261,24.50
521595,260,24.50
521739,260,24.50
521884,261,24.50
522028,260,24.50
522173,261,24.50
522317,260,24.50
522461,260,24.50
522606,260,24.50
522753,261,24.50
522897,260,24.50
523042,261,24.50
523186,261,24.50
523331,261,24.50
523475,260,24.50
523620,260,24.50
523764,260,24.50
523908,261,24.50
524053,261,24.50
524199,260,24.50
524343,260,24.50
524488,261,24.50
524632,260,24.50
524777,261,24.50
524921,260,24.50
525066,261,24.50
525210,261,24.50
525355,259,24.50
525499,261,24.50
525643,260,24.50
525788,260,24.50
525932,260,24.50
526077,261,24.50
526221,261,24.50
526365,261,24.50
526510,260,24.50
526654,261,24.50
526799,260,24.50
526946,260,24.50
527090,261,24.50
527235,260,24.50
527379,261,24.50
527524,260,24.50
527668,260,24.50
527813,260,24.50
527957,261,24.50
528103,260,24.50
528248,261,24.50
528392,259,24.50
528536,260,24.50
528681,260,24.50
528825,260,24.50
528970,260,24.50
529114,260,24.50
529259,260,24.50
529403,260,24.50
529547,261,24.50
529692,260,24.50
529836,261,24.50
529981,260,24.50
530125,260,24.50
530270,260,24.50
530414,261,24.50
530559,260,24.50
530703,260,24.50
530847,260,24.50
530995,260,24.50
531139,261,24.50
531283,261,24.50
531428,260,24.50
531572,260,24.50
531717,261,24.50
531861,260,24.50
532006,260,24.50
532152,260,24.50
532296,260,24.50
532441,260,24.50
532585,260,24.50
532730,260,24.50
532874,260,24.50
533019,262,24.50
533163,260,24.50
533307,261,24.50
533452,261,24.50
533596,260,24.50
533741,261,24.50
533885,261,24.50
534030,261,24.50
534174,260,24.50
534319,260,24.50
534463,260,24.50
534608,261,24.50
534752,260,24.50
534896,260,24.50
535043,260,24.50
535188,260,24.50
535332,259,24.50
535476,261,24.50
535621,261,24.50
535765,260,24.50
535909,261,24.50
536055,261,24.50
536200,261,24.50
536344,261,24.50
536488,261,24.50
536633,260,24.50
536777,259,24.50
536921,260,24.50
537066,259,24.50
537210,261,24.50
537354,260,24.50
537498,260,24.50
537643,261,24.50
537787,260,24.50
537931,260,24.50
538076,261,24.50
538220,260,24.50
538364,260,24.50
538509,260,24.50
538653,260,24.50
538797,261,24.50
538942,261,24.50
539086,260,24.50
539233,261,24.50
539377,261,24.50
539521,261,24.50
539666,260,24.50
539810,261,24.50
539954,260,24.50
540100,260,24.50
540245,261,24.50
540389,261,24.50
540533,261,24.50
540678,261,24.50
540822,261,24.50
540966,261,24.50
541111,260,24.50
541255,261,24.50
541399,260,24.50
541544,261,24.50
541688,260,24.50
541832,260,24.50
541977,260,24.50
542121,260,24.50
542265,260,24.50
542409,261,24.50
542554,260,24.50
542698,260,24.50
542842,260,24.50
542987,260,24.50
543131,261,24.50
543278,261,24.50
543423,260,24.50
543567,261,24.50
543712,261,24.50
543856,259,24.50
544000,261,24.50
544147,260,24.50
544291,260,24.50
544435,260,24.50
544580,260,24.50
544724,261,24.50
544869,261,24.50
545013,260,24.50
545157,260,24.50
545302,261,24.50
545446,260,24.50
545591,261,24.50
545735,261,24.50
545880,260,24.50
546024,260,24.50
546169,260,24.50
546313,261,24.50
546458,260,24.50
546602,260,24.50
546746,260,24.50
546891,260,24.50
547035,261,24.50
547180,260,24.50
547324,261,24.50
547471,260,24.50
547616,260,24.50
547760,261,24.50
547905,261,24.50
548051,260,24.50
548195,260,24.50
548340,260,24.50
548484,260,24.50
548629,260,24.50
548773,261,24.50
548917,260,24.50
549062,261,24.50
549206,261,24.50
549351,260,24.50
549495,261,24.50
549640,262,24.50
549784,260,2450
549928,262,24.50
550073,260,24.50
550217,261,24.50
550362,262,24.50
550506,260,24.50
550651,260,24.50
550795,261,24.50
550940,261,24.50
551084,261,24.50
551228,261,24.50
551373,260,24.50
551520,261,24.50
551664,260,24.50
551809,260,25.00
551953,261,24.50
552099,260,24.50
552244,260,24.50
552388,261,25.00
552533,261,25.00
552677,261,24.50
552822,261,24.50
552966,260,24.50
553111,261,24.50
553255,260,24.50
553399,261,24.50
553544,260,24.50
553688,261,24.50
553832,261,24.50
553977,261,24.50
554121,260,24.50
554266,260,24.50
554410,260,24.50
554555,259,24.50
554699,261,24.50
554843,261,24.50
554988,261,24.50
555132,261,24.50
555277,262,24.50
555421,260,24.50
555566,260,24.50
555713,260,24.50
555857,260,24.50
556003,261,24.50
556148,260,24.50
556292,261,24.50
556436,261,24.50
556581,260,24.50
556725,261,25.00
556870,260,25.00
557014,261,24.50
557159,261,24.50
557303,260,24.50
557448,260,24.50
557592,260,24.50
557736,261,24.50
557881,260,25.00
558025,261,25.00
558170,260,24.50
558314,260,24.50
558458,261,25.00
558603,260,24.50
558747,260,25.00
558892,261,24.50
559036,261,25.00
559180,261,24.50
559325,260,24.50
559469,259,24.50
559614,261,24.50
559761,260,24.50
559905,261,24.50
560052,261,25.00
560196,260,24.50
560340,261,24.50
560485,261,24.50
560629,260,24.50
560774,259,25.00
560918,261,25.00
561063,261,25.00
561207,260,25.00
561351,260,25.00
561496,261,25.00
561640,260,24.50
561785,260,24.50
561929,260,25.00
562074,260,24.50
562218,261,24.50
562363,260,24.50
562507,261,25.00
562651,261,24.50
562796,261,25.00
562940,260,24.50
563085,261,24.50
563229,261,25.00
563374,260,25.00
563518,259,25.00
563662,261,24.50
563807,259,25.00
563956,261,25.00
564100,262,25.00
564245,261,25.00
564389,261,25.00
564534,260,25.00
564678,261,25.00
564822,261,25.00
564967,260,25.00
565111,261,25.00
565256,260,25.00
565400,261,25.00
565545,261,25.00
565689,261,24.50
565833,261,25.00
565978,260,25.00
566122,260,25.00
566267,260,24.50
566411,260,25.00
566556,261,25.00
566700,260,25.00
566845,260,25.00
566989,260,25.00
567133,261,25.00
567278,261,25.00
567422,261,25.00
567567,261,24.50
567711,261,25.00
567855,262,25.00
568004,260,25.00
568149,260,25.00
568293,260,25.00
568437,261,25.00
568582,260,24.50
568726,262,24.50
568870,261,25.00
569015,262,25.00
569159,260,24.50
569303,260,25.00
569447,261,25.00
569592,260,25.00
569736,260,25.00
569880,261,25.00
570025,260,25.00
570169,261,25.00
570313,261,25.00
570457,261,25.00
570602,260,24.50
570746,260,25.00
570890,260,25.00
571035,261,24.50
571179,262,25.00
571323,261,25.00
571468,260,25.00
571612,260,25.00
571756,261,25.00
571901,260,25.00
572049,261,25.00
572194,259,25.00
572338,261,25.00
572482,261,25.00
572626,260,25.00
572771,261,25.00
572915,261,25.00
573059,261,25.00
573204,262,25.00
573348,260,24.50
573492,260,25.00
573637,261,24.50
573781,261,25.00
573925,260,25.00
574070,260,25.00
574214,261,25.00
574358,260,25.00
574502,261,24.50
574647,260,25.00
574791,260,25.00
574935,260,25.00
575080,260,25.00
575224,261,25.00
575368,259,25.00
575513,260,24.50
575657,262,25.00
575801,261,25.00
575946,260,25.00
576092,261,25.00
576239,261,25.00
576383,261,25.00
576528,261,25.00
576672,260,25.00
576816,261,24.50
576961,260,25.00
577105,261,25.00
577250,260,25.00
577394,261,25.00
577539,260,25.00
577683,260,25.00
577828,260,25.00
577972,260,25.00
578117,260,25.00
578261,260,25.00
578405,260,25.00
578550,260,25.00
578694,260,25.00
578839,260,25.00
578983,260,25.00
579127,262,25.00
579272,260,25.00
579416,260,25.00
579561,260,25.00
579705,260,25.00
579850,261,25.00
579996,259,25.00
580140,261,25.00
580288,261,25.00
580432,260,25.00
580576,261,25.00
580721,261,25.00
580865,262,25.00
581010,259,25.00
581154,261,25.00
581298,261,25.00
581443,261,25.00
581587,262,25.00
581732,261,25.00
581876,261,25.00
582021,261,25.00
582165,261,25.00
582310,261,25.00
582454,261,25.00
582598,260,25.00
582743,260,25.00
582887,260,25.00
583032,260,25.00
583176,261,25.00
583320,260,25.00
583465,261,25.00
583609,261,25.00
583754,260,25.00
583898,262,25.00
584044,260,25.00
584189,261,25.00
584333,259,25.00
584480,260,25.00
584625,261,25.00
584769,261,25.00
584914,260,25.00
585058,260,25.00
585203,260,25.00
585347,260,25.00
585491,260,25.00
585636,260,25.00
585780,261,25.00
585924,260,25.00
586069,260,25.00
586213,260,25.00
586358,260,25.00
586502,260,25.00
586647,260,25.00
586791,260,25.00
586936,260,25.00
587087,261,25.00
587231,260,25.00
587375,261,25.00
587520,261,25.00
587664,261,25.00
587808,260,25.00
587957,261,25.00
588102,260,25.00
588246,260,25.00
588391,260,25.00
588538,261,25.00
588682,260,25.00
588827,261,25.00
588971,260,25.00
589115,260,25.00
589260,261,25.00
589404,260,25.00
589549,261,25.00
589693,261,25.00
589838,260,25.00
589982,261,25.00
590126,260,25.00
590271,260,25.00
590415,260,25.00
590560,261,25.00
590704,261,25.00
590848,260,25.00
590993,260,25.00
591137,260,25.00
591282,261,25.00
591426,260,25.00
591571,260,25.00
591715,260,25.00
591859,260,25.00
592005,262,25.00
592150,260,25.00
592294,261,25.00
592439,261,25.00
592583,261,25.00
592730,260,25.00
592874,260,25.00
593019,260,25.00
593163,260,25.00
593308,260,25.00
593452,259,25.00
593597,259,25.00
593741,261,25.00
593886,260,25.00
594030,260,25.00
594175,261,25.00
594319,260,25.00
594463,259,25.00
594608,262,25.00
594752,261,25.00
594897,261,25.00
595041,260,25.00
595185,259,25.00
595330,260,25.00
595474,261,25.00
595619,259,25.00
595763,259,25.00
595910,262,25.00
596054,261,25.00
596198,261,25.00
596343,261,25.00
596487,261,25.00
596632,261,25.00
596779,260,25.00
596923,260,25.00
597068,261,25.00
597212,260,25.00
597356,260,25.00
597501,261,25.00
597645,259,25.00
597790,260,25.00
597934,260,25.00
598079,261,25.00
598223,261,25.00
598368,260,25.00
598512,261,25.00
598656,261,25.00
598801,261,25.00
598945,261,25.00
599090,261,25.00
599234,261,25.00
599378,260,25.00
599523,261,25.00
599667,260,25.00
599812,260,25.00
599958,261,25.00
600102,259,25.00
600247,261,25.00
600391,261,25.00
600536,260,25.00
600680,261,25.00
600825,260,25.00
600972,261,25.00
601116,261,25.00
601260,261,25.00
601405,261,25.00
601549,261,25.00
601693,261,25.00
601837,259,25.00
601982,261,25.00
602126,261,25.0
602270,261,25.00
602415,261,25.00
602559,261,25.00
602703,260,25.00
602848,261,25.00
602992,260,25.00
603136,261,25.00
603281,260,25.00
603425,260,25.00
603569,261,25.00
603713,260,25.00
603859,260,25.00
604004,260,25.00
604148,261,25.00
604292,261,25.00
604437,260,25.00
604581,260,25.00
604725,261,25.00
604870,260,25.00
605017,261,25.00
605161,259,25.00
605305,262,25.00
605449,261,25.00
605594,261,25.00
605738,261,25.00
605882,261,25.00
606027,261,25.00
606171,260,25.00
606315,261,25.00
606459,260,25.00
606604,260,25.00
606748,260,25.00
606892,260,25.00
607037,260,25.00
607181,260,25.00
607325,259,25.00
607470,260,25.00
607614,260,25.00
607758,261,25.00
607904,260,25.00
608049,261,25.00
608193,261,25.00
608337,260,25.00
608481,261,25.00
608626,261,25.00
608770,260,25.00
608914,261,25.00
609061,261,25.00
609206,260,25.00
609350,261,25.00
609495,261,25.00
609639,261,25.00
609784,261,25.00
609928,261,25.00
610072,260,25.00
610217,260,25.00
610361,261,25.00
610506,260,25.00
610650,260,25.00
610795,261,25.00
610939,262,25.00
611083,261,25.00
611228,260,25.00
611372,260,25.00
611517,261,25.00
611661,260,25.00
611806,260,25.00
611952,261,25.00
612096,261,25.00
612241,260,25.00
612385,260,25.00
612530,260,25.00
612674,260,25.00
612818,260,25.00
612963,260,25.00
613107,261,25.00
613254,260,25.00
613399,261,25.00
613543,260,25.00
613688,260,25.00
613832,261,25.00
613977,260,25.00
614121,261,25.00
614266,260,25.00
614410,259,25.00
614554,261,25.00
614699,261,25.00
614843,260,25.00
614988,260,25.00
615132,260,25.00
615276,261,25.00
615421,260,25.00
615565,261,25.00
615710,261,25.00
615856,261,25.00
616000,261,25.00
616145,260,25.00
616289,261,25.00
616434,260,25.00
616578,260,25.00
616723,261,25.00
616867,260,25.00
617012,261,25.00
617156,260,25.00
617303,261,25.00
617447,259,25.00
617592,260,25.00
617736,260,25.00
617881,260,25.00
618025,261,25.00
618169,260,25.00
618314,260,25.00
618458,261,25.00
618603,260,25.00
618747,260,25.00
618892,261,25.00
619036,261,25.00
619180,261,25.00
619325,262,25.00
619469,261,25.00
619614,261,25.00
619758,261,25.00
619904,260,25.00
620049,260,25.00
620193,260,25.00
620337,261,25.00
620482,259,25.00
620626,261,25.00
620771,261,25.00
620915,260,25.00
621060,261,25.00
621204,260,25.00
621348,261,25.00
621496,260,25.00
621640,262,25.00
621784,260,25.00
621929,261,25.00
622073,261,25.00
622217,261,25.00
622362,260,25.00
622506,261,25.00
622651,260,25.00
622795,260,25.00
622940,260,25.00
623084,261,25.00
623229,260,25.00
623373,261,25.00
623517,261,25.00
623662,260,25.00
623808,261,25.00
623952,259,25.00
624097,261,25.00
624241,262,25.00
624386,261,25.00
624530,260,25.00
624674,262,25.00
624819,260,25.00
624963,260,25.00
625108,261,25.00
625252,260,25.00
625397,261,25.00
625544,260,25.00
625688,260,25.00
625833,262,25.00
625977,259,25.00
626122,260,25.00
626266,261,25.00
626410,259,25.00
626555,262,25.00
626699,260,25.00
626844,260,25.00
626988,261,25.00
627133,260,25.00
627277,259,25.00
627421,261,25.00
627566,260,25.00
627710,260,25.00
627857,260,25.00
628001,259,25.00
628146,260,25.00
628290,262,25.00
628434,260,25.00
628579,260,25.00
628723,261,25.00
628868,260,25.00
629012,261,25.00
629156,260,25.00
629301,260,25.00
629445,260,25.00
629590,260,25.00
629737,260,25.00
629881,262,25.00
630026,262,25.00
630170,260,25.00
630315,260,25.00
630459,261,25.00
630604,260,25.00
630748,261,25.00
630892,261,25.00
631037,261,25.00
631181,260,25.00
631326,261,25.00
631470,262,25.00
631614,261,25.00
631761,260,25.00
631905,261,25.00
632050,260,25.00
632194,261,25.00
632339,260,25.00
632483,260,25.00
632627,261,25.00
632772,261,25.00
632916,260,25.00
633061,261,25.00
633205,259,25.00
633349,260,25.00
633494,260,25.00
633638,260,25.00
633785,260,25.00
633930,260,25.00
634074,260,25.00
634218,260,25.00
634363,261,25.00
634507,261,25.00
634651,261,25.00
634796,260,25.00
634940,260,25.00
635084,261,25.00
635228,261,25.00
635373,259,25.00
635517,260,25.00
635661,261,25.00
635807,262,25.00
635952,260,25.00
636096,261,25.00
636240,261,25.00
636385,259,25.00
636529,260,25.00
636673,260,25.00
636818,260,25.00
636962,261,25.00
637106,261,25.00
637251,260,25.00
637395,261,25.00
637539,261,25.00
637683,259,25.00
637828,260,25.00
637974,260,25.00
638119,260,25.00
638263,261,25.00
638407,260,25.00
638552,261,25.00
638696,261,25.00
638840,260,25.00
638985,260,25.00
639129,260,25.00
639273,260,25.00
639418,261,25.00
639562,261,25.00
639706,260,25.00
639852,260,25.00
639996,262,25.00
640141,259,25.00
640285,260,25.00
640429,260,25.00
640574,260,25.00
640718,260,25.00
640862,261,25.00
641007,260,25.00
641151,262,25.00
641295,261,25.00
641440,261,25.00
641584,260,25.00
641728,260,25.00
641873,261,25.00
642019,259,25.00
642164,260,25.00
642308,260,25.00
642453,261,25.00
642597,261,25.00
642741,259,25.00
642886,261,25.00
643030,260,25.00
643175,261,25.00
643319,260,25.00
643464,259,25.00
643608,260,25.00
643755,261,25.00
643899,261,25.00
644043,260,25.00
644188,260,25.00
644332,262,25.00
644477,261,25.00
644621,260,25.00
644765,260,25.00
644910,259,25.00
645054,262,25.00
645199,261,25.00
645343,261,25.00
645488,260,25.00
645632,260,25.00
645777,260,25.00
645921,260,25.00
646068,260,25.00
646213,261,25.00
646357,261,25.00
646502,261,25.00
646646,261,25.00
646790,260,25.00
646935,261,25.00
647079,261,25.00
647224,260,25.00
647368,261,25.00
647513,260,25.00
647657,260,25.00
647803,260,25.00
647948,260,25.00
648092,260,25.00
648237,262,25.00
648381,260,25.00
648526,261,25.00
648670,261,25.00
648815,261,25.00
648959,261,25.00
649103,261,25.00
649248,261,25.00
649392,261,25.00
649537,261,25.00
649681,260,25.00
649825,261,25.00
649970,261,25.00
650114,260,25.00
650262,261,25.00
650406,261,25.00
650551,261,25.00
650695,261,25.00
650840,261,25.00
650984,260,25.00
651128,261,25.00
651273,261,25.00
651417,262,25.00
651562,259,25.00
651708,261,25.00
651852,261,25.00
651997,261,25.00
652141,261,25.00
652285,262,25.00
652430,260,25.00
652574,260,25.00
652719,260,25.00
652863,260,25.00
653008,260,25.00
653152,261,25.00
653296,261,25.00
653441,261,25.00
653585261,25.00
653730,261,25.00
653874,262,25.00
654018,260,25.00
654163,260,25.00
654310,260,25.00
654454,260,25.00
654599,261,25.00
654743,260,25.00
654888,261,25.00
655032,260,25.00
655177,261,25.00
655321,261,25.00
655465,261,25.00
655610,261,25.00
655756,261,25.00
655900,260,25.00
656045,259,25.00
656189,260,25.00
656334,261,25.00
656478,261,25.00
656622,260,25.00
656767,261,25.00
656911,259,25.00
657056,261,25.00
657200,260,25.00
657345,261,25.00
657490,260,25.00
657634,261,25.00
657778,261,25.00
657923,260,25.00
658067,260,25.00
658212,260,25.00
658356,262,25.00
658503,260,25.00
658648,261,25.00
658792,261,25.00
658937,259,25.00
659081,260,25.00
659226,262,25.00
659371,259,25.00
659515,260,25.00
659661,261,25.00
659806,260,25.00
659950,260,25.00
660095,260,25.00
660239,261,25.00
660384,260,25.00
660528,262,25.00
660673,261,25.00
660817,261,25.00
660962,262,25.00
661106,260,25.00
661251,261,25.00
661395,261,25.00
661540,261,25.00
661684,259,25.00
661829,261,25.00
661973,261,25.00
662118,260,25.00
662262,261,25.00
662407,260,25.00
662554,261,25.00
662698,259,25.00
662843,260,25.00
662987,260,25.00
663132,261,25.00
663276,260,25.00
663421,261,25.00
663565,260,25.00
663712,260,25.00
663856,261,25.00
664001,261,25.00
664145,261,25.00
664290,261,25.00
664434,262,25.00
664579,260,25.00
664723,260,25.00
664868,262,25.00
665012,261,25.00
665157,261,25.00
665301,261,25.00
665446,262,25.00
665590,260,25.00
665735,261,25.00
665879,261,25.00
666024,261,25.00
666168,261,25.00
666313,261,25.00
666457,261,25.00
666602,260,25.00
666749,261,25.00
666893,261,25.00
667038,260,25.00
667182,261,25.00
667326,261,25.00
667471,261,25.00
667617,260,25.00
667761,259,25.00
667906,262,25.00
668050,260,25.00
668194,261,25.00
668339,261,25.00
668483,261,25.00
668628,261,25.00
668772,260,25.00
668916,261,25.00
669061,260,25.00
669205,259,25.00
669349,261,25.00
669494,260,25.00
669638,260,25.00
669782,261,25.00
669927,260,25.00
670071,261,25.00
670216,261,25.00
670360,260,25.00
670504,260,25.00
670649,261,25.00
670803,260,25.00
670948,260,25.00
671092,260,25.00
671236,260,25.00
671381,262,25.00
671527,262,25.00
671671,260,25.00
671816,259,25.00
671960,260,25.00
672104,260,25.00
672249,260,25.00
672393,260,25.00
672538,260,25.00
672682,259,25.00
672827,260,25.00
672971,260,25.00
673115,260,25.00
673260,260,25.00
673404,260,25.00
673548,260,25.00
673693,260,25.00
673837,260,25.00
673981,259,25.00
674126,260,25.00
674270,261,25.00
674414,260,25.00
674559,260,25.00
674703,260,25.00
674848,261,25.00
674995,261,25.00
675139,259,25.00
675284,260,25.00
675430,260,25.00
675575,260,25.00
675719,260,25.00
675864,260,25.00
676008,260,25.00
676153,260,25.00
676297,260,25.00
676442,260,25.00
676586,260,25.00
676731,260,25.00
676875,260,25.00
677020,260,25.00
677164,259,25.00
677309,259,25.00
677453,259,25.00
677598,260,25.00
677742,260,25.00
677887,260,25.00
678032,259,25.00
678176,259,25.00
678321,261,25.00
678465,260,25.00
678609,260,25.00
678754,260,25.00
678898,260,25.00
679046,261,25.00
679190,260,25.00
679335,260,25.00
679481,260,25.00
679625,261,25.00
679770,260,25.00
679914,260,25.00
680059,260,25.00
680204,260,25.00
680348,260,25.00
680493,260,25.00
680637,260,25.00
680782,260,25.00
680926,259,25.00
681070,259,25.00
681215,260,25.00
681360,260,25.00
681504,260,25.00
681649,260,25.00
681793,259,25.00
681938,260,25.00
682082,260,25.00
682227,259,25.00
682371,259,25.00
682516,260,25.00
682660,261,25.00
682805,260,25.00
682950,260,25.00
683097,261,25.00
683241,259,25.00
683387,260,25.00
683532,260,25.00
683677,259,25.00
683821,260,25.00
683966,260,25.00
684110,259,25.00
684255,259,25.00
684399,261,25.00
684544,260,25.00
684688,260,25.00
684833,260,25.00
684977,260,25.00
685122,259,25.00
685266,260,25.00
685411,260,25.00
685555,259,25.00
685700,260,25.00
685844,259,25.00
685989,258,25.00
686133,259,25.00
686278,260,25.00
686422,260,25.00
686567,260,25.00
686711,260,25.00
686856,260,25.00
687001,259,25.00
687145,260,25.00
687292,260,25.00
687438,260,25.00
687583,260,25.00
687727,261,25.00
687872,260,25.00
688016,259,25.00
688161,260,25.00
688305,260,25.00
688450,261,25.00
688594,260,25.00
688739,260,25.00
688883,260,25.00
689028,260,25.00
689172,261,25.00
689317,260,25.00
689461,260,25.00
689606,260,25.00
689750,260,25.00
689895,260,25.00
690039,260,25.00
690184,261,25.00
690328,260,25.00
690473,260,25.00
690617,260,25.00
690762,259,25.00
690906,260,25.00
691051,260,25.00
691196,260,25.00
691345,261,25.00
691489,260,25.00
691634,260,25.00
691778,260,25.00
691923,261,25.00
692067,260,25.00
692212,260,25.00
692356,260,25.00
692501,261,25.00
692645,259,25.00
692790,260,25.00
692934,259,25.00
693079,260,25.00
693223,260,25.00
693368,260,25.00
693512,260,25.00
693657,260,25.00
693802,261,25.00
693946,259,25.00
694091,260,25.00
694235,260,25.00
694380,260,25.00
694524,260,25.00
694669,259,25.00
694813,260,25.00
694958,260,25.00
695102,260,25.00
695247,259,25.00
695393,260,25.00
695540,260,25.00
695685,260,25.00
695829,260,25.00
695974,260,25.00
696119,259,25.00
696263,260,25.00
696408,260,25.00
696552,259,25.00
696696,260,25.00
696841,260,25.00
696986,260,25.00
697130,259,25.00
697275,259,25.00
697419,259,25.00
697564,259,25.00
697708,260,25.00
697853,260,25.00
697997,259,25.00
698142,259,25.00
698287,259,25.00
698431,261,25.00
698576,259,25.00
698720,260,25.00
698865,259,25.00
699009,259,25.00
699154,260,25.00
699298,260,25.00
699444,258,25.00
699592,260,25.00
699736,261,25.00
699880,260,25.00
700025,259,25.00
700169,260,25.00
700314,260,25.00
700458,259,25.00
700603,260,25.00
700747,260,25.00
700891,259,25.00
701036,260,25.00
701180,259,25.00
701324,260,25.00
701469,259,25.00
701613,260,25.00
701757,259,25.00
701902,260,25.00
702046,259,25.00
702191,259,25.00
702335,260,25.00
702480,260,25.00
702624,259,25.00
702768,260,25.00
702913,259,25.00
703057,260,25.00
703202,260,25.00
703348,20,25.00
703492,260,25.00
703636,260,25.00
703783,260,25.00
703928,260,25.00
704072,260,25.00
704217,260,25.00
704361,259,25.00
704505,260,25.00
704650,260,25.00
704794,260,25.00
704939,259,25.00
705083,260,25.00
705227,260,25.00
705372,259,25.00
705516,260,25.00
705660,260,25.00
705805,260,25.00
705949,259,25.00
706093,260,25.00
706238,260,25.00
706382,259,25.00
706526,259,25.00
706671,259,25.00
706815,259,25.00
706959,260,25.00
707104,260,25.00
707248,260,25.00
707394,260,25.00
707539,260,25.00
707683,260,25.00
707830,260,25.00
707974,260,25.00
708119,260,25.00
708263,259,25.00
708408,259,25.00
708552,261,25.00
708697,259,25.00
708841,260,25.00
708986,260,25.00
709130,259,25.00
709275,260,25.00
709419,259,25.00
709564,260,25.00
709709,260,25.00
709853,260,25.00
709997,260,25.00
710142,260,25.00
710286,260,25.00
710431,260,25.00
710575,259,25.00
710720,259,25.00
710864,260,25.00
711009,260,25.00
711153,260,25.00
711298,260,25.00
711444,260,25.00
711589,259,25.00
711733,260,25.00
711878,260,25.00
712025,259,25.00
712170,260,25.00
712314,260,25.00
712458,260,25.00
712603,260,25.00
712747,259,25.00
712892,260,25.00
713036,260,25.00
713181,260,25.00
713325,260,25.00
713470,259,25.00
713614,261,25.00
713759,259,25.00
713904,260,25.00
714048,260,25.00
714193,260,25.00
714337,259,25.00
714482,260,25.00
714626,260,25.00
714771,259,25.00
714915,260,25.00
715060,261,25.00
715204,259,25.00
715350,260,25.00
715495,260,25.00
715639,261,25.00
715784,261,25.00
715928,260,25.00
716076,260,25.00
716220,259,25.00
716365,260,25.00
716509,260,25.00
716654,260,25.00
716798,259,25.00
716943,261,25.00
717087,259,25.00
717232,260,25.00
717376,260,25.00
717521,259,25.00
717665,261,25.00
717810,260,25.00
717954,259,25.00
718099,260,25.00
718243,260,25.00
718388,260,25.00
718532,261,25.00
718677,260,25.00
718821,259,25.00
718966,261,25.00
719110,260,25.00
719254,260,25.00
719401,260,25.00
719545,260,25.00
719690,259,25.00
719834,259,25.00
719979,259,25.00
720126,259,25.00
720270,260,25.00
720415,260,25.00
720559,260,25.00
720704,259,25.00
720848,261,25.00
720993,260,25.00
721137,260,25.00
721282,259,25.00
721426,260,25.00
721571,260,25.00
721715,259,25.00
721860,260,25.00
722004,260,25.00
722149,260,25.00
722293,260,25.00
722437,260,25.00
722582,259,25.00
722726,260,25.00
722871,260,25.00
723015,260,25.00
723160,260,25.00
723306,260,25.00
723451,259,25.00
723595,259,25.00
723740,260,25.00
723884,260,25.00
724029,259,25.00
724173,260,25.00
724320,260,25.00
724465,259,25.00
724609,260,25.00
724754,259,25.00
724898,260,25.00
725043,261,25.00
725188,260,25.00
725332,259,25.00
725477,260,25.00
725621,260,25.00
725766,260,25.00
725910,260,25.00
726055,260,25.00
726199,259,25.00
726343,259,25.00
726488,260,25.00
726632,259,25.00
726777,260,25.00
726921,260,25.00
727066,260,25.00
727210,260,25.00
727357,260,25.00
727501,260,25.00
727646,260,25.00
727791,260,25.00
727935,259,25.00
728080,260,25.00
728224,260,25.00
728371,260,25.00
728516,259,25.00
728660,260,25.00
728805,260,25.00
728949,260,25.00
729094,260,25.00
729238,261,25.00
729383,261,25.00
729527,260,25.00
729672,260,25.00
729816,260,25.00
729961,260,25.00
730105,260,25.00
730250,260,25.00
730394,259,25.00
730539,260,25.00
730683,260,25.00
730828,259,25.00
730972,259,25.00
731117,259,25.00
731263,259,25.00
731407,260,25.00
731552,260,25.00
731696,260,25.00
731841,260,25.00
731985,260,25.00
732130,260,25.00
732275,260,25.00
732419,260,25.00
732566,260,25.00
732710,259,25.00
732855,260,25.00
732999,259,25.00
733143,260,25.00
733288,259,25.00
733432,260,25.00
733576,260,25.00
733721,259,25.00
733865,259,25.00
734009,260,25.00
734154,260,25.00
734298,260,25.00
734443,260,25.00
734587,260,25.00
734731,260,25.00
734876,260,25.00
735020,260,25.00
735164,260,25.00
735311,260,25.00
735455,259,25.00
735599,260,25.00
735744,259,25.00
735888,260,25.00
736032,259,25.00
736177,259,25.00
736321,260,25.00
736465,260,25.00
736612,260,25.00
736757,260,25.00
736901,259,25.00
737046,260,25.00
737190,260,25.00
737334,260,25.00
737478,260,25.00
737623,260,25.00
737767,260,25.00
737911,261,25.00
738056,259,25.00
738200,259,25.00
738344,260,25.00
738489,260,25.00
738633,260,25.00
738778,260,25.00
738922,260,25.00
739066,260,25.00
739211,260,25.00
739358,260,25.00
739502,260,25.00
739646,260,25.00
739791,260,25.00
739935,260,25.00
740079,260,25.00
740224,261,25.00
740368,260,25.00
740513,259,25.00
740657,260,25.00
740804,259,25.00
740948,260,25.00
741093,259,25.00
741237,260,25.00
741382,259,25.00
741527,260,25.00
741671,259,25.00
741815,260,25.00
741960,260,25.00
742104,259,25.00
742249,260,25.00
742393,260,25.00
742538,260,25.00
742682,259,25.00
742827,260,25.00
